RegionName,zori_current,zori_10yr_growth,zori_std,zhvi_current,zhvi_10yr_growth,zhvi_std,rental_yield,rental_yield_norm,zori_growth_norm,volatility_norm,zhvi_norm,volatility_score,zhvi_score,investment_score
"Chicago, IL",2138.6267288479658,0.49653764818691065,203.40236044901766,330682.6688896144,1.1573740435772495,43688.31617622736,0.07760769813655508,0.4314281898424701,0.3370697411177959,0.21816557857794744,0.151385689058051,0.7818344214220525,0.8486143109419491,0.5149205136509323
"Chico, CA",1698.32805541811,0.6618029611255407,215.3320927175665,399408.8808483184,1.8785315875513227,78354.96561250628,0.05102524666384899,0.21846212115106445,0.4379596103961892,0.2309728580434435,0.19420919627421923,0.7690271419565565,0.8057908037257808,0.45315724034317195
"Cincinnati, OH",1564.694916960336,0.7713991694798435,217.69842267405116,290575.24822357175,1.3157981458090078,45013.57766351379,0.06461781971559159,0.3273594081150827,0.504865042260038,0.233513254456209,0.12639463587231448,0.766486745543791,0.8736053641276855,0.5230611614455712
"Clarksburg, WV",973.6111111111112,0.18238752738164565,53.607958044776076,154563.31696088443,1.3687521159745932,23167.512599414735,0.07558930257876163,0.41525775622204875,0.14528984454867042,0.05735234901236357,0.041645196700365386,0.9426476509876365,0.9583548032996346,0.49405506638091146
"Clarksville, TN",1383.6366987179488,0.6634556813027379,201.16284130490217,275904.27325547853,1.5999720840978533,46889.37909030078,0.06017898957745009,0.2917975937700233,0.43896855001979374,0.21576132113935995,0.11725310770556684,0.78423867886064,0.8827468922944331,0.4935320275155188
"Clearlake, CA",1853.3333333333333,0.16803059985250907,95.57823536970778,311069.810994929,0.8436063243057973,75185.99974183826,0.07149520530091734,0.382457779026645,0.1365253402743111,0.10240994618593023,0.1391648589315861,0.8975900538140698,0.8608351410684139,0.45954223856260673
"Cleveland, OH",1436.8434754945197,0.692483032514351,180.0264913375903,233685.6485310163,0.9987067448396667,30967.29213421627,0.07378340011173493,0.4007897170632948,0.4566889392361633,0.1930701881936899,0.09094655698760988,0.8069298118063101,0.9090534430123901,0.5496138752586679
"Cleveland, TN",1454.677426739927,0.37665608677992934,124.30017370788681,290376.0499046815,2.0545893395015216,52833.283364947434,0.06011559536886479,0.2912897092585411,0.2638853877639174,0.1332446608976419,0.1262705148069549,0.8667553391023581,0.873729485193045,0.45640551637236776
"Clovis, NM",1146.4722222222224,0.13328489473717609,47.07490582277067,162996.80473601117,0.12036717735947684,11240.60529011829,0.08440451755449144,0.48588110260446826,0.11531405531233435,0.05033872760943486,0.04690012803300764,0.9496612723905651,0.9530998719669923,0.5141888993102999
"Coeur d'Alene, ID",1864.8221054035005,0.8092028435959602,314.52154449817124,565171.0484452291,1.5756017185900963,143751.48269981312,0.03959485420635564,0.12688720573095386,0.527943132102365,0.33745865339801767,0.29749609624943285,0.6625413466019823,0.7025039037505671,0.4118964816185442
"College Station, TX",1644.1785062137517,0.5342466572548143,169.92031800407977,300990.51711777505,0.9853939515562176,50762.23265055288,0.06555070991437509,0.3348332845692411,0.3600900405855451,0.18222060806101203,0.13288442091848074,0.817779391938988,0.8671155790815193,0.49222776229930953
"Colorado Springs, CO",1826.8259712733643,0.759981263096803,271.0903769256904,461775.39909419167,1.8265111517910002,94210.62580476381,0.04747310423699899,0.19000403071290728,0.49789472851461425,0.29083270336894684,0.23306995941004044,0.7091672966310532,0.7669300405899595,0.44389649422475375
"Columbia, MO",1326.1574554280826,0.7361905347668197,168.24959843327306,302862.2240013687,1.0380980198935517,47163.93791747164,0.052544979875288354,0.23063750715082149,0.48337115167583083,0.1804269909059811,0.13405068704826956,0.8195730090940189,0.8659493129517304,0.4877758814770547
"Columbia, SC",1558.100237671162,0.7901609197116634,213.76936194945202,251811.5158979894,1.3207150873464666,37619.882362554534,0.07425078549476788,0.4045341883996031,0.516318568076584,0.22929517331204877,0.10224083889063822,0.7707048266879513,0.8977591611093618,0.5606261272313429
"Columbus, GA",1236.2579906204903,0.6453418396784733,168.17957638140047,189858.52918987145,0.48167787627694014,20619.775804675613,0.07813763200814529,0.43567377018011744,0.4279105543575085,0.1803518180549152,0.0636377484867554,0.8196481819450848,0.9363622515132446,0.5602085359196409
"Columbus, IN",1317.3522727272727,0.39458943361544513,129.97156064720693,262985.5203089362,0.4490178228691017,37454.42179554606,0.060110637475998374,0.2912499889583334,0.2748331963862333,0.13933323320201205,0.10920339429545524,0.8606667667979879,0.8907966057045448,0.4601629684292554
"Columbus, MS",1435.888888888889,0.059008586857029914,49.34049964748701,174166.63810707742,0.5681607321226441,21265.040317121147,0.09893207363900126,0.6022690328218394,0.06997043868001435,0.052770977773584936,0.05386008445046114,0.947229022226415,0.9461399155495389,0.545958540732977
"Columbus, OH",1531.8841185246708,0.7275942450040059,200.16659356207472,321496.6842829829,1.5504085908762835,56000.43830605139,0.05717822397855771,0.26775687452647695,0.4781233562671746,0.21469178973898656,0.14566187471009795,0.7853082102610134,0.854338125289902,0.49303521127193606
"Concord, NH",1953.3565323565324,0.3678747740269768,130.65531813072332,462438.5906981527,2.7785725086443533,80006.95765020647,0.05068841325048183,0.21576357064595525,0.2585246409744985,0.1400672876619856,0.2334831960722763,0.8599327123380144,0.7665168039277237,0.41250104341110694
"Cookeville, TN",1429.4047619047622,0.26152598015631673,81.03202535373191,277263.8642293822,1.956770768770448,53291.27651251876,0.06186474097708772,0.30530303922303115,0.19360166518035832,0.08679372172718446,0.11810027288785542,0.9132062782728155,0.8818997271121446,0.45103294360909757
"Coos Bay, OR",1518.3333333333337,0.01916072731919907,20.184660033571657,341988.11515525525,0.8763831605099726,71269.78691958818,0.05327670522038029,0.23649974563797133,0.04564443058847721,0.02147044415045971,0.15843014627372848,0.9785295558495403,0.8415698537262715,0.3881561239742669
"Corning, NY",1470.6,0.021082835897557942,27.68022327599853,156149.49642821707,1.055437239710791,20794.28290134285,0.11301477368588587,0.71509298619667,0.0468178243258643,0.02951737856910934,0.04263354984728801,0.9704826214308907,0.9573664501527119,0.5899157110778768
"Corpus Christi, TX",1394.7923156346494,0.3786099482216374,129.9807733861124,218008.23617081824,0.8839902758379659,34307.034699737174,0.07677465806613508,0.4247542655416239,0.2650781657397484,0.13934312362697288,0.08117791468645712,0.8606568763730271,0.9188220853135429,0.5134387397445338
"Corsicana, TX",1225.5166666666669,0.0717136480791642,41.82996814365663,219056.23262136464,1.1914935167460579,43787.701526742996,0.06713436008652374,0.347520743124042,0.07772652459473439,0.04470797403312724,0.08183092439386626,0.9552920259668728,0.9181690756061337,0.4452015673820251
"Cortland, NY",1341.4388888888889,0.19467775660212436,83.46724408555859,182069.47041546725,1.899230943621549,28335.369685563157,0.08841277249795947,0.5179933514878998,0.15279268708354665,0.08940807435103501,0.058784362782429336,0.910591925648965,0.9412156372175706,0.529275095571774
"Corvallis, OR",2116.978263305322,0.681467085425396,276.1034384016642,548273.6734371217,2.190943494359176,106413.68550875004,0.046334048834422596,0.18087845584418333,0.44996401044124396,0.2962145240045845,0.28696729159148393,0.7037854759954155,0.7130327084085161,0.41940095150998125
"Crawfordsville, IN",1001.111111111111,0.15321724854897886,38.819626917454876,210572.51357897135,1.093406495257381,36520.14368813422,0.057050814131199286,0.26673612689782594,0.12748220200159288,0.04147619309265189,0.07654469380909064,0.9585238069073481,0.9234553061909093,0.42898940336016883
"Crestview, FL",1945.072568056349,0.8883569887362576,340.3570427695911,427440.960463576,2.036878458839209,87083.86213934947,0.05460606955253451,0.24714998592781623,0.5762645324860804,0.3651946024573895,0.21167606851227444,0.6348053975426105,0.7883239314877255,0.47753282677424524
"Crossville, TN",1716.6666666666667,0.07094340677734295,56.87844878637737,294201.9218277976,2.0132982877152266,54317.276134909975,0.07001993689238237,0.37063862406447345,0.07725631373879743,0.06086341598135435,0.12865442698890583,0.9391365840186456,0.8713455730110942,0.4463942178522672
"Cullman, AL",1569.1666666666663,0.014373240808834883,15.722115916912518,237444.35055859192,1.497434081777028,40712.323290704524,0.0793027922361686,0.4450084846029947,0.04272180345266635,0.016679636750713166,0.0932886154077368,0.9833203632492868,0.9067113845922632,0.4781551459860815
"Cullowhee, NC",1232.5555555555557,0.07284156033947518,30.093596668267217,395276.4733101057,0.8996524705867925,69587.31265967125,0.03741853529203841,0.10945156463228484,0.07841508360616185,0.03210827891738155,0.19163428083818246,0.9678917210826185,0.8083657191618175,0.34172006706746794
"Cumberland, MD",1057.7083333333333,0.15860384580236153,63.03310450659639,157901.22065093773,1.2433608091146184,21435.941386982016,0.0803825324951636,0.4536588545059401,0.13077056955486727,0.0674708061598053,0.04372505442399144,0.9325291938401947,0.9562749455760086,0.5028280459944761
"Dallas, TX",1773.3139242567297,0.5984448782123211,229.28696138740045,373541.4318729249,1.923855919179496,81627.63976873075,0.05696762199680148,0.26606963073862333,0.39928126592581614,0.24595424228037568,0.17809111183029208,0.7540457577196243,0.8219088881697079,0.45921227243408985
"Dalton, GA",1563.3333333333333,0.0878297535422178,57.90978755891972,239128.17928653653,2.001123882538701,43310.64685727828,0.07845164905270632,0.4381895266953102,0.08756495798727612,0.061970619696091044,0.09433781409957297,0.9380293803039089,0.905662185900427,0.4797173927251314
"Danville, IL",818.6300505050505,0.18063475677345245,70.42550216476961,87728.14157360028,1.1086454597888349,11331.386605290774,0.1119773020361892,0.7067812524635512,0.14421982692433513,0.07540698616762535,0.0,0.9245930138323747,1.0,0.610897051829196
"Danville, VA",1197.2222222222224,0.11143421673301891,39.30584534877246,153861.9191977286,1.2997125518590773,20344.755608650175,0.09337376487683093,0.5577384835281513,0.10197482514791195,0.04199817759246974,0.04120815366662513,0.9580018224075303,0.9587918463333749,0.5411673900704776
"Daphne, AL",1656.9853166749135,0.6199138830925329,238.66593268589867,383754.3684479219,1.811079933757125,70315.55401146773,0.05181393473256927,0.22478071812439604,0.4123874952814347,0.2560231276346105,0.18445482300617427,0.7439768723653895,0.8155451769938258,0.44397842800664933
"Davenport, IA",1010.3098407177284,0.42636591138481245,94.25577287759133,177304.5037585293,0.6055355228869337,18823.884896071424,0.06837794772051596,0.3574837809483187,0.294231850775795,0.10099020378619303,0.05581529787687635,0.8990097962138069,0.9441847021231237,0.5054834970671398
"DeRidder, LA",1283.3333333333333,-0.03578725876490138,25.81044367151167,182808.40286733452,0.26120983861292846,18329.650624968494,0.08424120422503718,0.48457271320424733,0.012100215928051331,0.02751005858954195,0.059244793792417386,0.9724899414104581,0.9407552062075826,0.48603265896296427
"Decatur, AL",1248.1944444444443,0.24398025196154122,73.30294237792269,225771.54066302523,1.4511781223820657,45186.69416360843,0.06634287603010695,0.3411797460154766,0.1828904869392082,0.07849608994007665,0.08601525282089555,0.9215039100599234,0.9139847471791045,0.46703830121784823
"Decatur, IL",978.0,0.1441222374552364,61.90467606534875,115958.78346477302,0.7109269055184603,9732.605828154301,0.10120837464257518,0.6205056832822827,0.12192995111471769,0.06625937089214437,0.01759059698314404,0.9337406291078556,0.982409403016856,0.5697703247705851
"Del Rio, TX",1800.0,0.014922479468873432,18.713956926190917,207342.57409008584,0.6325258740403399,30528.988536186353,0.10417542125533404,0.6442762619060112,0.04305709835290054,0.019891556604369805,0.07453210890053803,0.9801084433956302,0.9254678910994619,0.5591961120573469
"Deltona, FL",1906.3461585172415,0.9371777956112313,315.6678191432696,334404.34444216994,2.360641142516917,72862.49027877592,0.06840866239452513,0.35772985243580313,0.6060682749417695,0.33868924763043734,0.15370467617139377,0.6613107523695627,0.8462953238286062,0.5418041063136253
"Denver, CO",1935.6244319050968,0.5416537893299012,223.97981331568778,593100.3098991589,2.1045974355192474,129939.27472592342,0.03916284108300396,0.12342612026267907,0.36461188835562625,0.24025670213537284,0.3148989021851547,0.7597432978646271,0.6851010978148453,0.3792127839661695
"Des Moines, IA",1288.696105410448,0.3522829498786579,105.79045641316138,282231.57290998154,1.474528139516738,46100.55943843056,0.05479313708767009,0.24864868282484698,0.24900626671819143,0.11337337486334846,0.12119566695175778,0.8866266251366516,0.8788043330482422,0.4393671114775508
"Detroit, MI",1475.1408814977349,0.7174675870450308,195.7425234773435,255039.2914046261,1.0751856831504816,45942.27815753823,0.06940769981158963,0.3657336692171973,0.4719413137106256,0.20994228650835067,0.10425207541541108,0.7900577134916493,0.895747924584589,0.5354621969568554
"Dickinson, ND",1369.875,0.050418231898803706,46.493399545140115,301209.41263171745,0.8268379229813261,35686.12015437784,0.05457498773485879,0.24690097305836817,0.06472626630421595,0.049714445920549924,0.13302081536470062,0.95028555407945,0.8669791846352994,0.394933298394032
"Dothan, AL",1323.611111111111,0.09495375043292496,49.871426052423985,181903.72724891608,1.1015863080757722,22508.748912549177,0.0873172505783714,0.509216546360672,0.09191395961540377,0.053340958950913245,0.05868108772206228,0.9466590410490867,0.9413189122779377,0.5147245058665011
"Dover, DE",1670.9050925925928,0.6943976652409999,230.53023421266002,356200.6685222501,0.7467553295478618,57899.8377312573,0.056290913754583914,0.26064816334145274,0.4578577691743578,0.24728896984730817,0.16728603057646574,0.7527110301526918,0.8327139694235343,0.4754301990617802
"DuBois, PA",1105.5555555555557,-0.04663225271281542,27.04653050133658,125881.81240246297,1.209493145003535,21818.607855267037,0.10538986064365798,0.6540057777281655,0.005479649263004583,0.028837071561570064,0.023773665847389713,0.9711629284384299,0.9762263341526103,0.5551014249731145
"Dubuque, IA",1214.3915343915344,0.2243765946347945,70.01773560923802,259306.9051898258,0.7191536945139844,34688.073551395166,0.056198651563214096,0.2599090021619408,0.17092300029663404,0.07496922443787188,0.1069112382663497,0.9250307755621281,0.8930887617336503,0.4295555322395572
"Duluth, MN",1504.3817155067154,0.4621777507626472,157.21882992189848,240430.6964070775,1.0656311550517483,35972.86625688221,0.07508434179101423,0.4112122484583912,0.31609398100266384,0.1685848026770953,0.09514941639396664,0.8314151973229047,0.9048505836060333,0.51608119150934
"Duncan, OK",800.0,0.1319566571925291,54.09613074850442,130975.38239244655,1.3818428929800626,18127.633889219378,0.07329621662210653,0.3968866326309184,0.11450320329585675,0.057876431540230415,0.026947484467761032,0.9421235684597696,0.9730525155322389,0.4788355792863022
"Durango, CO",2027.57908496732,0.3309609351237866,140.86277839445572,662798.1943573732,1.0684591229645,119232.21016438703,0.036709437694226535,0.10377060898831159,0.23598977073896707,0.15102560535828619,0.3583278614276842,0.8489743946417139,0.6416721385723159,0.3462672676025891
"Durant, OK",1550.0,-0.015119522754634525,16.825626904407063,221597.2904209637,2.183118416959738,43655.30064442589,0.0839360443652807,0.4821279162779184,0.024717292961817475,0.01786432164488702,0.08341426507155726,0.982135678355113,0.9165857349284428,0.4883520635635795
"Durham, NC",1698.1654358603594,0.6300623935817086,226.8818136419329,412978.3048040553,1.5876136882488996,74042.2543064793,0.04934396067123429,0.20499245043387265,0.4185828781988624,0.2433721726547882,0.20266434472670353,0.7566278273452118,0.7973356552732964,0.4386309746295798
"Eagle Pass, TX",1621.2666666666669,0.003111609844643274,14.460526069388425,224331.5234771104,0.7208987615270298,25159.809404540523,0.08672521676154493,0.5044734505393044,0.035846891496636536,0.015325244767359875,0.08511797382653626,0.9846747552326401,0.9148820261734637,0.5009666013285872
"East Stroudsburg, PA",1911.615800865801,0.963022857373353,327.29603751271685,300452.3109306594,0.7534498490172918,50878.188741957565,0.07634951962703902,0.42134825680248067,0.6218459651074048,0.3511728339332037,0.13254906304146602,0.6488271660667964,0.8674509369585339,0.5716036191624264
"Easton, MD",2241.166666666667,0.00413418174974975,6.5246462602375495,481780.9663533131,1.5476998573078156,71178.77458646068,0.055822047524138475,0.2568918281538328,0.036471143155980566,0.006805604239605916,0.24553548791027707,0.993194395760394,0.7544645120897229,0.38778340456937843
"Eau Claire, WI",1079.3001867413632,0.2082127020266592,51.32522045389372,304435.9923275234,1.001037583604418,53625.01742453497,0.042542940280735755,0.1505058814602882,0.16105539418336373,0.054901693992225394,0.13503130677618586,0.9450983060077746,0.8649686932238141,0.38403550136306075
"Edwards, CO",3616.3611111111113,0.2159630547600429,241.65904503303184,1334352.9192379017,3.0824772054485465,274491.3742265281,0.0325223804794601,0.07022588060498841,0.16578676860325112,0.2592364123453179,0.7767756091989916,0.7407635876546821,0.22322439080100842,0.24830153943400796
"El Campo, TX",1579.1666666666667,0.03858990060255772,37.07007575296371,206921.0273313735,0.7598470498503801,37298.58260713977,0.09158083276694996,0.5433743567558711,0.05750539958366625,0.03959794551773392,0.07426944186056621,0.9604020544822661,0.9257305581394338,0.5192548292878449
"El Centro, CA",1819.4444444444448,0.1825569927694461,95.89474560530364,359505.954958552,2.727713440828201,71618.23908330196,0.06073149285065538,0.29622398951288686,0.1453932984466384,0.10274973881075325,0.16934556439220305,0.8972502611892468,0.830654435607797,0.42462308113777536
"El Paso, TX",1546.2464175485009,0.565750398358019,204.73559546748655,222540.99028318535,1.2886183436919108,33314.74658034171,0.08337770487572049,0.47765476352114977,0.3793221968388234,0.21959688592754598,0.08400228726437113,0.780403114072454,0.9159977127356289,0.5525389585481606
"Elizabeth City, NC",1628.304761904762,0.2428899931690281,86.65070478224177,254860.6444307125,0.32227833368270686,31362.858241211954,0.07666800492678373,0.42389981087161066,0.1822249143208505,0.09282570937351853,0.10414075995427187,0.9071742906264815,0.8958592400457281,0.49524818077476856
"Elizabethtown, KY",1344.237373737374,0.30132125833203766,119.45284918785713,235694.57982066297,1.427275296163963,34888.252026052294,0.06843962426765285,0.35797790436608135,0.21789557381523741,0.12804076877412457,0.0921983280532211,0.8719592312258755,0.9078016719467789,0.47373184733085677
"Elkhart, IN",1102.574074074074,0.23418511173794163,50.75696871697649,247103.44872974453,1.262886765759341,44008.08014905293,0.05354392646846231,0.2386405962940243,0.1769108267240639,0.054291641843725855,0.09930722822583561,0.9457083581562742,0.9006927717741644,0.42774043534350015
"Elko, NV",1498.611111111111,0.04126189696288117,34.448086791219964,350642.29490851355,0.3771782641166029,43355.74604296171,0.05128683445910421,0.22055783923900513,0.05913657892016429,0.0367830839070481,0.16382259143477362,0.9632169160929519,0.8361774085652264,0.3822252334467644
"Ellensburg, WA",1797.4305555555557,0.1371627933664513,58.445317971234196,502660.95286746905,0.9623884429539022,110358.71825991294,0.04290997051516267,0.15344635465919698,0.1176814043877433,0.06254554355007107,0.25854586965079446,0.937454456449929,0.7414541303492055,0.35831926750490817
"Elmira, NY",1220.0833333333333,0.07254962981448468,38.15506293369353,146512.73061304842,1.6217488412755614,22735.71736765035,0.09992988280771331,0.6102630094565011,0.07823686815380251,0.04076274399998668,0.03662885238666895,0.9592372560000133,0.9633711476133311,0.555760830190077
"Emporia, KS",857.2222222222223,-0.03790561540697965,29.42789940513213,164322.9660104142,0.8698880861080726,26272.67528736843,0.06260029815926482,0.3111959765823573,0.010807018215209702,0.03139361318168319,0.04772646307004308,0.9686063868183168,0.9522735369299569,0.4166691271541649
"Enid, OK",1167.3015873015872,0.17785545171163014,42.91332230916807,131446.4602909503,0.9112397283682334,16405.09722947309,0.10656520545790178,0.6634220862542374,0.14252313861517885,0.045871019376097215,0.02724101450835273,0.9541289806239028,0.9727589854916473,0.596227470760194
"Enterprise, AL",1382.642857142857,0.690912032216552,202.70665750043742,198045.85888362245,0.6072135714912388,23827.87403591067,0.08377713313088796,0.48085479438792766,0.4557298873222259,0.2174186999484138,0.06873929798627049,0.7825813000515862,0.9312607020137296,0.5787032141635291
"Erie, PA",1148.8059163059163,0.6323847066991358,127.79013558294339,199626.29965428312,1.3355542100212752,26961.332593774936,0.06905738882875304,0.36292714277960625,0.4200005856577031,0.13699134322475615,0.06972407533421716,0.8630086567752439,0.9302759246657828,0.5368003566307805
"Eugene, OR",1867.9328282828285,0.8804883308918664,275.0573565389732,452297.357201664,2.0594257814157224,91757.57441519482,0.04955853396552076,0.20671151050541176,0.5714609360918884,0.29509149270281826,0.22716416329801714,0.7049085072971817,0.7728358367019829,0.47238817015936585
"Eureka, CA",1496.3888888888887,0.15020698136867255,70.67888758549735,427760.6937683678,1.5446731186696896,78618.22213615428,0.041978299849097844,0.1459822485262222,0.1256445177536774,0.07567901053688114,0.21187529528608862,0.9243209894631188,0.7881247047139114,0.359762923100607
"Evansville, IN",1028.048618852967,0.718039462166536,126.92840743664634,211260.2590847928,1.2320270407543528,30664.749264488284,0.05839519216571684,0.2775066498926766,0.4722904275399362,0.13606622663835913,0.07697323008065367,0.8639337733616409,0.9230267699193463,0.5177792198833143
"Fairbanks, AK",1828.246753246753,0.2780540604089761,97.97726768581732,293107.31593924575,0.665469939857241,31392.70198265574,0.07484958527445446,0.409331489925539,0.20369159770438905,0.10498545053317981,0.12797237480195528,0.8950145494668202,0.8720276251980448,0.49104574769470083
"Fallon, NV",1787.5,0.003840623255172478,4.835796240044231,376940.1907495279,1.213937120040958,88111.20016603026,0.05690557952270274,0.2655725756865615,0.036291933873543535,0.00499252296527187,0.18020888860177603,0.9950074770347281,0.8197911113982239,0.3980972169834557
"Fargo, ND",1220.969669881,0.27707918912450513,104.55057934396665,308982.5222471335,0.6396891818616552,43546.51175441304,0.047418979986360466,0.18957041273409936,0.20309646594500974,0.11204229284318434,0.13786426310059285,0.8879577071568157,0.8621357368994071,0.4005622199984465
"Faribault, MN",1742.7777777777776,0.04786281257841174,40.98886570312962,335656.9157144881,1.5315525477997252,54969.31081914671,0.06230568283932618,0.30883565753774195,0.06316625400277455,0.04380500037265879,0.1544851570591097,0.9561949996273412,0.8455148429408903,0.41827462343548644
"Farmington, NM",1280.7539682539682,0.1821626690968125,54.34849740657718,248917.61895970025,0.6126450495895149,28734.045714430606,0.061743510496683106,0.3043317977691024,0.14515257483030305,0.05814736220698412,0.10043764309550059,0.9418526377930159,0.8995623569044994,0.44360525480578505
"Fayetteville, AR",1595.6172581342073,0.8280531176618519,226.35357026726373,350343.2934440383,1.930051827890361,63820.19946635863,0.05465327139384496,0.24752814482671248,0.5394506992533492,0.2428050718705551,0.1636362827323633,0.7571949281294449,0.8363637172676367,0.4959218250593424
"Fayetteville, NC",1461.2153072127642,0.795915121197182,232.02839590720345,244748.76275390424,1.2703270626284708,35127.00367617768,0.07164319643235238,0.38364341420010806,0.5198313477721702,0.24889733582523577,0.09784001638621324,0.7511026641747642,0.9021599836137868,0.5498433012080258
"Fernley, NV",1687.375,0.2430753165627459,90.67469849799794,400884.2010318674,0.8652032839833466,103176.47980598887,0.0505095984024334,0.21433099038707187,0.182338049089629,0.09714570674856089,0.19512847267147404,0.9028542932514391,0.804871527328526,0.40149182226485786
"Findlay, OH",1316.7777777777776,0.16242870313895025,79.49512720937554,229871.48711051236,1.005966722781366,30109.285981184003,0.06873985778730674,0.36038323377807036,0.1331055383988148,0.08514376985888752,0.08856994165468966,0.9148562301411125,0.9114300583453103,0.45819920689362614
"Flagstaff, AZ",2290.5051577152603,0.6814490440576834,318.04163268151615,635518.7565061416,3.198357852560764,134320.61154953673,0.04324980437035692,0.1561689432896427,0.44995299668888555,0.34123767811478717,0.34132996251282516,0.6587623218852128,0.6586700374871748,0.3950729444482828
"Flint, MI",1030.1916248955722,0.7697641135204719,144.37720130770558,179288.61923716113,1.1085852394703395,34650.8167137193,0.06895194771060256,0.36208239825203736,0.5038668861492931,0.15479854806954862,0.057051606136786795,0.8452014519304514,0.9429483938632132,0.5593281549180145
"Florence, AL",1212.203282828283,0.45984310312975907,121.66365464449458,208366.9302360723,0.9665074116125586,33415.58751649733,0.06981165090573056,0.3689699349375022,0.31466874366577235,0.13041420035579107,0.07517038826381701,0.8695857996442089,0.9248296117361829,0.5083887181771927
"Florence, SC",1517.1074074074074,0.4592063777081677,163.13177310700098,177688.7319519469,0.6925463408507556,23087.578890238397,0.10245606847941388,0.6305016180678634,0.3142800405349802,0.17493270002554268,0.056054711607744584,0.8250672999744573,0.9439452883922554,0.6058926482217564
"Fond du Lac, WI",1042.7222222222224,0.28041524031729376,78.25114109937421,268641.3913090662,0.8867209404938212,41599.7160968862,0.04657758287244392,0.18282953574075334,0.20513303225624444,0.08380827653822137,0.11272758434878337,0.9161917234617787,0.8872724156512166,0.4066373102306521
"Fort Collins, CO",1983.195909149568,0.6248370934768572,228.52080321973338,560956.6467931069,1.9070296510211309,114730.05569566408,0.04242458137513106,0.1495576457098297,0.4153929780610483,0.24513172576892356,0.29487009003698617,0.7548682742310764,0.7051299099630138,0.40592759754476304
"Fort Leonard Wood, MO",992.1666666666666,0.10846796286962346,37.065551798586746,215963.39465527443,0.4597294040018279,25388.75347069043,0.055129713158123955,0.2513451716198612,0.10016400980376514,0.03959308878275524,0.07990376785221244,0.9604069112172448,0.9200962321477876,0.41467827704730176
"Fort Polk South, LA",1108.3333333333333,0.09165565065925163,33.71662694667864,157113.60603029412,0.37006756389452744,11393.103837129196,0.08465212107368689,0.48786478526561616,0.08990056158821724,0.03599781811600209,0.04323428940974974,0.9640021818839979,0.9567657105902503,0.5105930900185363
"Fort Smith, AR",1061.5398550724638,0.5721209920081674,131.54769520779004,188547.0036584908,1.2347674403715851,26564.278872998977,0.06756128717877885,0.35094108170902083,0.3832112667783085,0.1410253077044577,0.06282053302475649,0.8589746922955424,0.9371794669752436,0.5208526978737338
"Fort Wayne, IN",1188.6757404554016,0.790376365482827,173.41089759990496,244721.3983498908,1.3873870420016288,42400.290931034404,0.058287133784151915,0.2766409370845608,0.5164500917175876,0.18596795354823223,0.09782296554462984,0.8140320464517677,0.9021770344553701,0.5186155150849912
"Frankfort, KY",985.800925925926,0.6170369659625112,125.81316522396574,240681.9285851031,1.5930161774192095,33875.91267095365,0.049150391891297565,0.20344166862855861,0.41063121752410253,0.1348689475739182,0.09530595991181796,0.8651310524260818,0.904694040088182,0.4680616472026888
"Fredericksburg, TX",2130.555555555555,-0.02323659539340827,45.669750140457246,487313.83478956856,1.2833360582998674,103935.57647569606,0.052464479441070744,0.22999257562443914,0.01976204625645947,0.04883020913552389,0.24898303469997157,0.9511697908644761,0.7510169653000285,0.3632612988296116
"Freeport, IL",791.3333333333334,0.058446963748344634,25.342800570955443,144532.07045970892,0.6309563377020418,22862.847309399946,0.06570168108570196,0.33604279441735396,0.0696275834189105,0.027008015815730126,0.03539469715023198,0.9729919841842699,0.964605302849768,0.44636431991444553
"Fresno, CA",1988.8243503499075,0.9501024353649231,327.9747755426693,403005.0039168936,2.573887812851241,83472.64591885684,0.05921984087602158,0.28411334657245274,0.6139584074325753,0.35190149971025375,0.19644995126112136,0.6480985002897462,0.8035500487388787,0.5078075657905908
"Gaffney, SC",1053.0555555555554,0.04553321736334396,28.450405626023997,176900.2808159556,0.8394184623827312,34213.350113205976,0.07143384175751345,0.3819661632472231,0.06174410102620265,0.030344215280455635,0.055563425358300084,0.9696557847195444,0.9444365746416999,0.45968451001482896
"Gainesville, FL",1663.2882912673194,0.8300410129370143,252.3673270581577,303566.06700917514,1.9267919929911297,54569.35491918025,0.06574996899967929,0.33642965441841965,0.5406642539363258,0.27073239208768796,0.13448925372122922,0.729267607912312,0.8655107462787708,0.5291757341586052
"Gainesville, GA",1800.7964853605583,0.9764322997381865,294.9011939966608,385737.0517199275,1.7824527832014474,72237.52196957942,0.05602147299040584,0.2584895309688467,0.6300320560857734,0.3163950363421425,0.1856902388538733,0.6836049636578575,0.8143097611461267,0.5105573980594549
"Gainesville, TX",1469.1666666666667,-0.002092366303772723,1.875560754014342,305991.3327723402,1.4588520731807473,65289.09155638068,0.057616011016615454,0.27126421787721877,0.03267000904014349,0.0018145335267984834,0.136000444036395,0.9981854664732015,0.863999555963605,0.40434373875393137
"Gardnerville Ranchos, NV",2430.555555555555,0.11212431134461838,79.39985565090507,672479.0422349592,2.014942092000846,142231.42754785385,0.0433718596935487,0.15714679299510353,0.10239610868234517,0.0850414901557913,0.3643600265525937,0.9149585098442087,0.6356399734474063,0.34013324911632736
